Geneid,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000227627,3,4,6,2,5,9,6,3
ENSG00000227629,0,0,0,0,0,0,0,0
ENSG00000227630,0,1,2,0,0,0,1,0
ENSG00000227632,2,1,3,3,13,4,10,10
ENSG00000227633,0,0,0,0,0,0,0,0
ENSG00000227634,0,0,0,0,0,0,0,2
ENSG00000227635,0,0,0,0,0,0,0,0
ENSG00000227638,1,3,7,2,3,2,0,4
ENSG00000227640,1,0,0,0,0,0,0,0
ENSG00000227644,0,0,0,0,0,0,0,0
ENSG00000227645,0,0,0,0,0,0,0,0
ENSG00000227646,1,0,0,0,0,2,0,2
ENSG00000227649,0,1,0,0,0,0,0,1
ENSG00000227653,0,0,0,0,0,1,0,1
ENSG00000227657,0,0,0,0,0,0,0,0
ENSG00000227658,0,0,0,0,0,0,0,0
ENSG00000227659,0,0,0,0,0,0,0,0
ENSG00000227660,0,0,0,1,0,0,0,0
ENSG00000227661,0,0,0,0,0,0,0,0
ENSG00000227663,0,0,0,0,0,0,0,0
ENSG00000227666,1,0,2,1,3,4,1,6
ENSG00000227667,0,0,0,0,0,0,0,0
ENSG00000227671,201,171,213,110,227,254,188,177
ENSG00000227673,0,0,0,0,0,0,0,0
ENSG00000227674,0,0,0,0,0,0,0,0
ENSG00000227676,1,1,0,0,0,0,0,0
ENSG00000227678,1,0,0,0,0,2,0,0
ENSG00000227679,0,0,0,0,0,0,0,0
ENSG00000227680,0,0,0,0,0,0,0,0
ENSG00000227681,0,1,0,0,0,0,0,0
ENSG00000227682,0,0,0,0,0,1,0,0
ENSG00000227683,0,1,2,0,0,0,0,0
ENSG00000227684,0,0,0,0,0,0,0,0
ENSG00000227685,0,0,0,0,0,0,0,0
ENSG00000227687,0,0,0,0,0,0,0,0
ENSG00000227688,0,0,0,0,0,0,0,0
ENSG00000227689,0,2,1,0,0,1,0,0
ENSG00000227692,0,1,2,0,1,0,0,1
ENSG00000227693,0,0,0,0,0,0,0,0
ENSG00000227694,0,0,1,1,1,2,1,2
ENSG00000227695,0,0,0,0,0,0,0,0
ENSG00000227698,3,2,3,2,5,1,3,4
ENSG00000227700,0,0,0,0,0,0,0,0
ENSG00000227702,0,0,0,0,0,0,0,0
ENSG00000227704,0,3,3,0,0,2,0,2
ENSG00000227705,0,0,0,0,0,0,0,0
ENSG00000227706,0,0,0,0,0,0,0,0
ENSG00000227707,0,0,0,0,0,0,0,0
ENSG00000227708,0,0,0,0,0,0,0,0
ENSG00000227709,1,2,2,2,3,0,0,2
ENSG00000227710,0,0,0,0,0,0,0,0
ENSG00000227711,0,0,0,0,0,0,0,0
ENSG00000227712,2,1,3,0,0,3,1,2
ENSG00000227713,0,0,0,0,0,0,0,0
ENSG00000227714,0,0,0,0,0,0,0,0
ENSG00000227716,0,0,0,0,0,0,0,0
ENSG00000227717,0,0,0,0,0,0,0,0
ENSG00000227718,0,0,0,0,0,0,0,0
ENSG00000227719,0,0,0,0,0,0,0,0
ENSG00000227721,0,0,0,0,0,0,0,0
ENSG00000227722,0,0,0,0,0,0,0,0
ENSG00000227723,0,0,0,0,0,0,0,0
ENSG00000227725,41,14,22,13,32,27,22,18
ENSG00000227726,1,1,1,1,2,1,0,1
ENSG00000227728,0,0,0,0,0,0,0,0
ENSG00000227729,0,0,0,0,0,0,0,0
ENSG00000227730,0,0,0,1,0,0,0,0
ENSG00000227733,4,1,5,1,7,13,3,3
ENSG00000227734,0,0,0,0,0,0,0,0
ENSG00000227735,0,0,0,0,1,0,0,0
ENSG00000227736,0,0,0,0,0,0,0,0
ENSG00000227737,0,0,0,0,0,0,0,0
ENSG00000227738,0,0,0,0,0,0,0,0
ENSG00000227740,0,1,0,2,1,3,5,0
ENSG00000227741,9,5,16,1,7,7,7,8
ENSG00000227742,0,0,0,0,1,0,0,0
ENSG00000227743,0,0,0,0,0,0,0,0
ENSG00000227744,2,3,3,2,4,9,0,5
ENSG00000227745,0,0,0,0,0,0,0,0
ENSG00000227747,0,1,0,0,0,0,0,0
ENSG00000227748,1,0,0,0,0,0,0,0
ENSG00000227751,0,0,0,0,0,0,0,0
ENSG00000227753,0,0,0,0,0,0,0,0
ENSG00000227755,0,0,0,0,0,0,0,0
ENSG00000227757,0,0,0,0,0,0,0,0
ENSG00000227758,0,0,0,0,0,0,0,0
ENSG00000227759,0,0,0,0,0,0,0,1
ENSG00000227760,0,0,0,0,0,0,0,0
ENSG00000227762,0,0,0,0,0,1,0,0
ENSG00000227764,0,0,1,1,7,1,1,0
ENSG00000227765,1,1,1,0,0,1,0,1
ENSG00000227766,0,0,0,0,0,0,0,0
ENSG00000227769,0,2,1,1,2,0,1,0
ENSG00000227770,0,0,0,0,0,1,1,0
ENSG00000227773,0,0,0,0,0,0,0,0
ENSG00000227775,0,0,0,0,0,0,0,0
ENSG00000227776,0,0,0,0,0,0,0,0
ENSG00000227777,0,0,0,0,0,0,0,0
ENSG00000227779,0,0,0,0,0,0,0,0
ENSG00000227782,9,7,11,6,7,13,5,4
ENSG00000227784,0,0,0,0,0,0,0,0
ENSG00000227785,0,0,0,0,0,0,0,0
ENSG00000227788,1,0,0,0,0,2,2,0
ENSG00000227789,0,0,0,0,0,0,0,0
ENSG00000227790,0,0,0,0,0,0,0,0
ENSG00000227791,0,0,0,0,0,0,0,0
ENSG00000227795,1,0,0,0,0,0,0,0
ENSG00000227799,10,7,10,5,7,7,8,2
ENSG00000227800,0,0,0,0,0,0,0,0
ENSG00000227802,0,0,0,0,0,0,0,0
ENSG00000227803,0,0,0,0,0,1,0,0
ENSG00000227805,0,0,0,0,0,0,1,0
ENSG00000227806,0,0,0,0,0,0,0,0
ENSG00000227809,0,0,0,0,0,0,0,0
ENSG00000227811,2,4,3,0,4,7,2,2
ENSG00000227813,0,0,1,0,0,0,0,0
ENSG00000227814,0,0,0,0,0,1,0,0
ENSG00000227815,0,0,0,0,0,3,0,0
ENSG00000227817,0,0,2,0,0,1,1,1
ENSG00000227818,0,0,0,0,0,0,0,0
ENSG00000227824,0,0,0,0,0,0,0,0
ENSG00000227825,0,0,0,0,0,0,0,0
ENSG00000227827,3,8,3,0,5,22,5,6
ENSG00000227830,0,0,0,0,0,0,0,0
ENSG00000227832,0,0,0,0,0,0,0,0
ENSG00000227834,0,0,0,0,0,0,0,0
ENSG00000227835,0,0,0,0,0,0,0,0
ENSG00000227836,0,0,0,0,0,0,0,0
ENSG00000227837,0,0,0,0,0,0,0,0
ENSG00000227838,0,0,0,0,0,1,0,0
ENSG00000227840,0,0,0,0,0,0,0,0
ENSG00000227841,0,0,0,0,0,0,0,0
ENSG00000227842,0,0,0,0,1,0,0,0
ENSG00000227845,0,0,1,0,0,1,0,0
ENSG00000227846,0,0,0,0,0,0,0,0
ENSG00000227847,0,0,0,0,0,0,0,0
ENSG00000227848,4,7,4,3,2,2,1,0
ENSG00000227850,9,4,12,13,14,17,8,6
ENSG00000227851,0,0,0,0,0,0,0,0
ENSG00000227852,0,0,0,0,0,1,0,0
ENSG00000227854,1,0,1,0,0,1,1,0
ENSG00000227855,22,13,44,17,23,34,21,23
ENSG00000227857,1,0,2,0,0,0,1,0
ENSG00000227860,0,0,0,0,0,0,0,0
ENSG00000227862,0,0,0,0,0,0,0,0
ENSG00000227863,0,0,0,0,0,0,0,0
ENSG00000227864,0,0,0,0,0,0,0,0
ENSG00000227867,0,0,0,0,0,0,0,0
ENSG00000227868,2,0,0,0,3,1,1,0
ENSG00000227871,0,0,0,0,0,0,0,0
ENSG00000227873,0,0,0,0,0,0,0,0
ENSG00000227874,0,0,0,0,0,0,0,0
ENSG00000227875,0,0,0,0,0,0,0,0
ENSG00000227877,0,0,0,0,1,0,0,1
ENSG00000227878,0,0,0,0,0,0,0,0
ENSG00000227879,2,1,2,0,1,0,3,1
ENSG00000227880,0,0,1,0,0,0,1,0
ENSG00000227881,0,0,0,0,1,0,0,0
ENSG00000227882,0,0,0,0,0,0,0,0
ENSG00000227883,0,0,0,0,0,0,0,0
ENSG00000227885,4,1,6,2,12,1,4,0
ENSG00000227887,0,0,0,0,0,0,0,1
ENSG00000227888,4,1,1,1,1,0,0,1
ENSG00000227890,0,0,0,0,0,1,0,0
ENSG00000227892,0,0,0,0,0,0,0,0
ENSG00000227893,0,0,0,0,0,0,0,0
ENSG00000227896,15,27,18,13,24,16,21,13
ENSG00000227905,0,0,0,0,0,0,0,0
ENSG00000227906,17,6,5,4,44,50,14,3
ENSG00000227907,0,0,0,0,0,0,0,0
ENSG00000227908,3,4,7,3,5,1,5,3
ENSG00000227910,0,0,0,0,0,0,0,0
ENSG00000227911,0,0,1,0,1,0,1,0
ENSG00000227912,0,0,0,0,0,0,0,0
ENSG00000227913,0,0,0,0,0,0,0,0
ENSG00000227914,0,0,0,0,0,0,0,0
ENSG00000227915,0,0,0,0,0,0,0,0
ENSG00000227917,0,0,0,0,1,0,0,0
ENSG00000227919,0,0,0,0,0,0,0,0
ENSG00000227920,0,0,0,0,0,0,0,0
ENSG00000227922,0,0,0,0,0,0,0,0
ENSG00000227923,0,0,0,0,0,0,0,0
ENSG00000227924,0,0,0,0,0,0,0,0
ENSG00000227925,0,0,0,0,1,1,0,3
ENSG00000227927,0,0,0,0,0,0,0,0
ENSG00000227929,0,0,0,0,0,0,0,0
ENSG00000227930,0,0,0,0,0,0,0,0
ENSG00000227932,0,0,0,0,0,0,0,0
ENSG00000227933,0,1,0,1,0,0,0,0
ENSG00000227934,20,14,18,11,15,29,19,6
ENSG00000227935,0,0,0,0,0,0,0,0
ENSG00000227937,0,0,0,0,0,0,0,0
ENSG00000227938,1,0,1,0,0,0,0,0
ENSG00000227939,3,2,6,2,5,5,6,4
ENSG00000227940,0,0,0,0,0,0,0,0
ENSG00000227941,0,0,0,0,0,0,0,0
ENSG00000227942,4,2,1,0,0,0,4,2
ENSG00000227945,0,0,0,0,0,0,0,0
ENSG00000227946,28,30,26,25,21,29,24,29
ENSG00000227947,0,0,0,0,0,0,0,0
ENSG00000227948,0,0,0,0,0,1,0,0
ENSG00000227949,0,0,0,0,0,0,0,0
ENSG00000227950,0,0,1,0,0,0,0,0
ENSG00000227952,0,0,0,0,0,0,0,0
ENSG00000227953,44,27,67,23,64,50,34,37
ENSG00000227954,87,151,109,74,179,278,114,119
ENSG00000227958,0,0,0,0,0,0,0,0
ENSG00000227959,2,0,5,2,3,2,2,3
ENSG00000227960,0,0,0,0,0,0,0,0
ENSG00000227962,0,0,0,1,3,0,0,0
ENSG00000227963,1,1,1,0,1,2,1,0
ENSG00000227964,0,0,0,0,0,0,0,0
ENSG00000227965,0,0,0,0,0,0,0,0
ENSG00000227968,0,0,0,0,0,0,0,0
ENSG00000227969,0,0,0,0,0,0,0,0
ENSG00000227970,0,0,0,0,0,0,0,0
ENSG00000227971,0,0,0,0,0,0,0,0
ENSG00000227972,0,1,0,0,1,1,0,1
ENSG00000227973,5,3,2,3,7,1,5,2
ENSG00000227979,0,0,0,0,0,0,0,0
ENSG00000227981,0,0,0,0,0,0,0,0
ENSG00000227982,0,0,0,0,0,0,0,0
ENSG00000227983,0,0,0,0,0,0,0,0
ENSG00000227986,0,0,0,0,0,0,0,0
ENSG00000227987,0,0,0,0,0,0,0,0
ENSG00000227988,0,0,0,0,0,0,0,0
ENSG00000227992,26,19,49,26,59,82,14,12
ENSG00000227994,0,0,0,0,0,0,0,0
ENSG00000227995,0,0,0,0,0,0,0,0
ENSG00000227999,0,1,2,5,0,0,2,1
ENSG00000228000,1,0,0,0,0,0,0,1
ENSG00000228002,13,15,22,12,17,21,11,18
ENSG00000228004,0,0,0,0,0,0,0,0
ENSG00000228005,0,0,0,0,0,0,0,0
ENSG00000228007,0,1,1,0,0,3,1,0
ENSG00000228008,2,0,0,0,2,3,1,0
ENSG00000228010,11,9,9,3,14,13,17,3
ENSG00000228013,4,2,4,3,10,5,6,1
ENSG00000228014,0,0,0,0,0,0,1,0
ENSG00000228015,0,0,0,0,0,0,0,0
ENSG00000228016,3,0,2,0,2,0,1,0
ENSG00000228019,1,1,0,0,1,1,0,0
ENSG00000228020,0,0,0,0,0,0,0,0
ENSG00000228021,0,0,3,1,1,0,0,2
ENSG00000228022,0,0,0,0,0,0,0,0
ENSG00000228024,0,0,0,1,0,0,0,0
ENSG00000228027,0,0,0,0,0,0,0,0
ENSG00000228028,1,1,1,0,0,0,1,1
ENSG00000228030,0,0,0,0,0,0,0,0
ENSG00000228031,0,4,4,1,2,5,7,1
ENSG00000228033,1,0,2,0,0,0,2,0
ENSG00000228034,1,1,0,2,0,0,0,1
ENSG00000228035,23,18,98,25,47,50,37,18
ENSG00000228036,0,0,2,0,0,0,0,0
ENSG00000228037,0,0,0,0,0,0,0,0
ENSG00000228038,0,0,0,1,1,0,0,0
ENSG00000228039,0,0,0,0,0,0,0,0
ENSG00000228040,0,0,0,0,0,0,0,0
ENSG00000228041,0,0,1,1,1,0,0,0
ENSG00000228042,0,0,0,0,0,0,0,0
ENSG00000228043,5,4,6,2,3,6,4,4
ENSG00000228044,0,0,0,0,0,1,0,0
ENSG00000228045,0,0,0,0,0,0,0,0
ENSG00000228046,0,0,0,0,0,0,0,0
ENSG00000228048,0,0,0,0,0,0,0,0
ENSG00000228049,1,1,3,3,1,2,4,5
ENSG00000228050,2,4,0,0,0,0,1,0
ENSG00000228051,0,0,0,0,0,1,1,0
ENSG00000228053,1,0,0,0,2,2,1,1
ENSG00000228054,0,0,0,0,0,0,0,0
ENSG00000228055,0,0,0,0,0,0,0,0
ENSG00000228056,0,0,0,0,0,0,0,0
ENSG00000228057,12,7,23,14,30,29,17,21
ENSG00000228058,0,0,0,0,0,0,0,0
ENSG00000228060,4,3,5,1,4,2,2,1
ENSG00000228061,2,0,1,0,0,0,0,0
ENSG00000228063,11,5,11,7,3,3,9,6
ENSG00000228064,0,0,0,0,0,0,0,0
ENSG00000228065,4,8,2,0,90,100,26,13
ENSG00000228067,0,0,1,0,0,0,0,0
ENSG00000228069,1,0,1,0,0,1,0,0
ENSG00000228071,2,5,1,4,4,3,0,1
ENSG00000228072,0,0,0,0,0,0,1,0
ENSG00000228073,1,3,0,2,0,0,0,1
ENSG00000228074,0,0,0,0,0,0,0,0
ENSG00000228075,0,0,0,0,0,0,0,0
ENSG00000228076,0,1,1,0,0,0,0,0
ENSG00000228078,0,0,2,0,0,0,5,1
ENSG00000228079,0,0,0,0,0,0,0,0
ENSG00000228081,0,0,0,0,0,0,0,0
ENSG00000228082,0,0,0,0,0,0,0,0
ENSG00000228083,0,0,0,0,0,0,0,0
ENSG00000228084,3,0,0,1,3,2,2,5
ENSG00000228085,0,0,0,0,0,0,0,0
ENSG00000228086,0,0,0,0,1,0,0,0
ENSG00000228089,0,1,0,0,0,0,1,1
ENSG00000228092,0,0,0,0,0,0,0,0
ENSG00000228095,0,0,0,0,0,0,0,0
ENSG00000228097,0,0,0,0,1,0,0,0
ENSG00000228098,0,0,0,0,0,0,0,0
ENSG00000228100,0,0,0,0,3,0,0,0
ENSG00000228105,0,0,0,0,0,0,0,0
ENSG00000228107,4,1,6,2,5,3,6,0
ENSG00000228108,0,0,0,0,0,0,0,0
ENSG00000228109,32,23,27,9,31,19,22,16
ENSG00000228110,5,8,6,13,13,9,22,7
ENSG00000228111,0,0,0,0,0,0,0,0
ENSG00000228112,0,0,0,0,0,0,0,0
ENSG00000228113,1,0,1,3,0,1,2,2
ENSG00000228115,0,0,1,0,0,0,1,0
ENSG00000228118,0,0,0,0,0,0,0,0
ENSG00000228120,0,0,0,0,0,0,0,0
ENSG00000228121,0,0,0,0,0,0,0,0
ENSG00000228122,0,0,0,0,0,0,0,0
ENSG00000228123,0,0,0,0,0,1,0,0
ENSG00000228124,0,0,0,0,0,1,1,0
ENSG00000228125,0,0,0,0,1,0,0,0
ENSG00000228126,3,6,8,1,4,6,3,1
ENSG00000228127,0,0,0,1,0,0,0,0
ENSG00000228131,0,0,0,0,0,0,0,0
ENSG00000228132,0,0,0,0,0,0,0,0
ENSG00000228133,0,0,0,0,0,0,1,0
ENSG00000228134,0,0,0,0,0,0,0,0
ENSG00000228135,0,0,0,0,1,0,0,0
ENSG00000228136,0,0,0,0,0,0,0,0
ENSG00000228137,2,5,3,1,4,3,0,3
ENSG00000228140,0,0,1,0,1,0,2,3
ENSG00000228141,0,0,0,0,0,0,0,0
ENSG00000228142,2,1,2,2,1,1,1,1
ENSG00000228143,0,0,0,0,0,0,0,0
ENSG00000228144,0,0,3,0,0,0,0,0
ENSG00000228146,0,0,0,0,0,0,1,0
ENSG00000228149,1,0,1,1,0,0,1,1
ENSG00000228150,0,3,6,0,3,7,3,3
ENSG00000228151,0,0,0,0,0,1,0,0
ENSG00000228153,0,0,0,0,0,0,0,0
ENSG00000228154,1,0,0,0,0,0,0,0
ENSG00000228156,0,0,0,0,0,0,0,0
ENSG00000228157,0,0,0,0,0,1,0,0
ENSG00000228158,22,39,27,20,35,44,34,61
ENSG00000228159,0,0,0,0,0,0,0,0
ENSG00000228160,0,0,0,0,0,0,0,0
ENSG00000228161,0,0,0,0,0,0,0,0
ENSG00000228162,0,0,1,1,3,1,0,2
ENSG00000228165,0,0,0,0,0,0,0,0
ENSG00000228166,0,1,0,0,0,1,0,0
ENSG00000228167,0,0,0,0,0,0,0,0
ENSG00000228168,0,1,0,0,0,2,0,0
ENSG00000228169,3,1,0,0,0,0,0,1
ENSG00000228170,0,0,0,0,0,0,0,0
ENSG00000228171,0,0,0,0,0,0,0,0
ENSG00000228172,8,16,20,7,15,18,9,13
ENSG00000228173,0,0,0,0,0,0,0,0
ENSG00000228174,0,0,0,0,0,0,0,0
ENSG00000228175,5,0,8,0,2,6,1,0
ENSG00000228176,0,0,0,0,0,0,0,0
ENSG00000228181,0,0,1,0,0,0,0,0
ENSG00000228182,0,0,0,0,0,0,0,0
ENSG00000228184,0,1,4,0,1,1,2,0
ENSG00000228187,0,2,1,0,0,1,0,1
ENSG00000228189,0,0,1,0,0,0,0,0
ENSG00000228190,0,0,0,0,0,0,0,0
ENSG00000228191,0,0,0,0,0,0,0,0
ENSG00000228192,24,13,43,13,38,33,32,13
ENSG00000228193,0,0,0,0,0,0,0,0
ENSG00000228194,0,0,0,0,0,0,0,0
ENSG00000228195,0,0,0,0,0,0,0,0
ENSG00000228196,1,2,10,7,6,10,11,9
ENSG00000228198,0,0,0,0,0,0,0,0
ENSG00000228201,8,2,3,3,6,9,5,0
ENSG00000228203,0,1,0,0,0,0,0,1
ENSG00000228204,0,0,0,0,0,0,0,0
ENSG00000228205,177,144,120,92,100,139,116,92
ENSG00000228207,0,0,0,0,0,0,0,0
ENSG00000228208,0,1,0,0,0,0,0,0
ENSG00000228209,0,0,0,0,0,0,0,0
ENSG00000228210,0,0,0,0,0,0,0,0
ENSG00000228211,0,0,0,0,0,0,0,0
ENSG00000228212,4,6,0,6,3,8,6,0
ENSG00000228213,0,0,0,0,0,0,0,0
ENSG00000228215,0,0,0,0,1,0,0,0
ENSG00000228216,0,0,0,0,0,0,0,1
ENSG00000228217,12,4,9,5,11,12,1,2
ENSG00000228218,5,5,7,7,6,8,15,2
ENSG00000228219,0,0,0,0,0,0,0,0
ENSG00000228221,973,1091,1944,1365,1564,4676,901,1102
ENSG00000228222,0,0,0,0,0,0,1,0
ENSG00000228223,464,520,622,463,371,520,500,701
ENSG00000228224,0,0,0,0,0,0,0,0
ENSG00000228225,0,0,0,0,0,0,0,0
ENSG00000228226,0,0,0,0,0,0,0,0
ENSG00000228229,0,0,0,0,0,0,0,0
ENSG00000228231,0,0,0,0,0,0,0,0
ENSG00000228232,223,184,184,94,47,54,18,14
ENSG00000228234,0,0,0,0,0,0,0,0
ENSG00000228235,0,0,0,0,0,0,0,0
ENSG00000228236,1,0,0,0,1,0,0,0
ENSG00000228237,0,0,0,0,0,0,0,0
ENSG00000228238,2,2,1,1,0,1,1,3
ENSG00000228239,0,0,0,0,0,0,0,0
ENSG00000228240,0,0,0,0,0,0,0,0
ENSG00000228241,0,0,0,0,0,0,0,0
ENSG00000228242,64,37,64,29,74,55,42,25
ENSG00000228247,0,1,0,0,1,1,0,0
ENSG00000228248,0,0,0,0,0,0,0,0
ENSG00000228251,3,1,0,0,3,1,4,0
ENSG00000228252,0,0,0,0,0,0,0,0
ENSG00000228253,0,0,0,0,0,0,0,0
ENSG00000228255,0,0,0,0,0,0,0,0
ENSG00000228257,0,0,0,0,0,0,0,0
ENSG00000228259,0,0,0,0,0,0,0,0
ENSG00000228261,0,0,1,0,0,0,0,0
ENSG00000228262,0,0,0,0,0,0,0,0
ENSG00000228264,2,0,0,0,0,0,1,0
ENSG00000228271,0,0,0,1,0,0,0,0
ENSG00000228272,0,0,0,0,0,0,0,0
ENSG00000228274,51,24,57,31,53,55,56,26
ENSG00000228275,0,0,0,0,0,0,0,0
ENSG00000228277,0,0,0,0,0,0,0,0
ENSG00000228278,1,0,1,0,0,0,1,0
ENSG00000228280,0,0,0,0,0,0,0,0
ENSG00000228283,0,0,0,0,0,0,0,0
ENSG00000228285,0,0,0,0,0,0,0,0
ENSG00000228286,0,0,0,0,0,0,0,0
ENSG00000228288,52,44,101,33,138,156,85,52
ENSG00000228289,3,1,1,0,0,0,3,2
ENSG00000228290,5,12,6,10,9,17,9,6
ENSG00000228291,0,0,0,0,0,0,0,0
ENSG00000228292,1,0,0,0,0,0,0,0
ENSG00000228293,1,0,2,2,0,0,1,2
ENSG00000228294,0,0,0,0,0,0,0,0
ENSG00000228295,0,0,0,1,0,0,0,1
ENSG00000228296,0,0,0,0,0,0,0,0
ENSG00000228300,295,277,301,136,292,421,260,227
ENSG00000228301,0,0,0,0,0,0,0,0
ENSG00000228302,4,12,2,7,17,6,3,5
ENSG00000228303,0,0,0,0,0,0,0,0
ENSG00000228304,0,0,0,0,0,0,0,0
ENSG00000228305,103,110,49,26,96,129,31,49
ENSG00000228307,0,0,0,0,0,0,0,0
ENSG00000228308,0,0,0,0,0,0,0,0
ENSG00000228309,0,0,0,0,0,0,0,0
ENSG00000228312,1,0,0,0,0,0,0,0
ENSG00000228314,0,0,0,0,0,0,0,0
ENSG00000228315,178,142,207,85,190,159,181,149
ENSG00000228316,0,0,0,0,1,0,0,0
ENSG00000228317,0,0,1,0,1,0,1,0
ENSG00000228318,0,0,0,0,0,0,0,0
ENSG00000228319,0,0,0,0,0,0,0,0
ENSG00000228322,0,0,1,1,0,0,0,1
ENSG00000228323,3,0,2,1,1,2,4,1
ENSG00000228325,0,0,0,0,0,0,0,0
ENSG00000228327,0,0,0,0,0,0,0,0
ENSG00000228328,1,0,2,4,6,14,4,10
ENSG00000228329,0,0,0,0,0,0,0,0
ENSG00000228330,6,11,6,6,9,15,13,6
ENSG00000228331,0,0,1,0,4,0,0,0
ENSG00000228334,0,0,0,0,0,0,0,0
ENSG00000228335,18,13,24,7,37,28,10,10
ENSG00000228336,0,0,0,0,0,0,0,0
ENSG00000228337,0,0,0,0,0,0,0,0
ENSG00000228338,0,0,0,0,0,0,0,0
ENSG00000228339,0,0,0,0,0,1,0,0
ENSG00000228340,16,10,11,3,6,3,25,21
ENSG00000228341,0,0,0,0,0,0,0,0
ENSG00000228343,0,0,0,0,0,0,0,0
ENSG00000228345,0,0,0,0,0,0,0,0
ENSG00000228347,1,0,1,0,0,1,0,0
ENSG00000228348,0,0,2,0,0,0,0,0
ENSG00000228349,0,0,0,0,0,0,0,0
ENSG00000228350,0,4,0,2,0,1,0,0
ENSG00000228351,0,0,0,0,0,0,1,0
ENSG00000228352,1,1,4,2,6,4,5,5
ENSG00000228353,0,0,0,0,0,0,0,0
ENSG00000228354,4,3,1,0,0,0,1,5
ENSG00000228355,0,0,0,0,0,0,0,0
ENSG00000228358,0,0,0,0,0,0,0,0
ENSG00000228360,3,3,0,1,1,2,1,2
ENSG00000228361,0,0,0,0,0,0,0,0
ENSG00000228363,5,3,11,1,6,9,7,9
ENSG00000228364,0,0,0,0,0,0,0,0
ENSG00000228365,0,0,0,0,0,0,0,0
ENSG00000228366,0,0,1,0,0,0,2,0
ENSG00000228367,0,1,0,0,0,0,0,0
ENSG00000228368,0,0,1,0,1,0,0,0
ENSG00000228369,0,0,1,0,1,0,0,0
ENSG00000228372,0,0,0,0,0,1,0,0
ENSG00000228373,0,0,0,0,0,0,0,0
ENSG00000228374,0,0,0,0,0,0,0,0
ENSG00000228375,0,0,0,0,0,0,0,0
ENSG00000228376,0,0,0,0,0,0,0,0
ENSG00000228379,0,0,0,0,0,0,0,0
ENSG00000228380,0,1,1,0,0,0,0,0
ENSG00000228382,0,0,0,0,1,0,0,0
ENSG00000228383,0,0,0,0,0,0,0,0
ENSG00000228384,1,1,0,0,0,3,0,1
ENSG00000228386,0,0,0,0,0,0,0,0
ENSG00000228391,0,0,0,0,0,0,0,0
ENSG00000228392,0,0,0,0,0,0,0,0
ENSG00000228393,73,42,83,64,81,91,56,49
ENSG00000228395,6,5,15,2,5,9,5,3
ENSG00000228397,2,0,2,2,2,3,1,1
ENSG00000228398,0,1,0,0,0,0,0,0
ENSG00000228399,0,0,1,0,0,1,1,0
ENSG00000228400,0,0,0,0,0,0,0,0
ENSG00000228401,0,0,0,0,0,0,0,0
ENSG00000228403,0,0,0,0,0,0,0,0
ENSG00000228404,0,0,0,0,0,0,0,0
ENSG00000228407,1,2,3,3,1,10,7,7
ENSG00000228408,0,0,0,0,0,0,0,0
ENSG00000228409,0,0,0,0,0,1,0,1
ENSG00000228410,0,0,0,0,0,0,0,0
ENSG00000228411,1,0,0,0,0,0,0,0
ENSG00000228412,0,0,6,0,1,1,4,1
ENSG00000228413,0,1,1,0,0,0,0,1
ENSG00000228414,0,0,0,1,0,0,0,0
ENSG00000228415,0,0,0,0,0,0,0,0
ENSG00000228417,0,1,0,0,0,2,2,0
ENSG00000228420,0,0,0,0,0,0,0,0
ENSG00000228421,0,0,0,0,1,0,0,0
ENSG00000228422,0,0,0,0,0,0,0,0
ENSG00000228423,0,0,0,0,0,0,0,0
ENSG00000228426,0,0,0,0,0,0,0,0
ENSG00000228427,0,0,0,0,1,0,0,0
ENSG00000228429,0,0,0,0,0,0,0,0
ENSG00000228430,0,0,0,0,0,0,0,0
ENSG00000228431,0,0,1,1,1,0,1,0
ENSG00000228432,0,0,0,0,0,0,0,0
ENSG00000228433,0,0,0,0,0,0,0,0
ENSG00000228434,2,1,2,0,1,3,5,3
ENSG00000228436,46,27,49,31,62,53,43,35
ENSG00000228437,0,1,0,1,0,1,0,0
ENSG00000228438,0,0,0,0,0,0,0,0
ENSG00000228440,0,0,0,0,0,0,0,0
ENSG00000228444,7,2,6,1,6,7,4,0
ENSG00000228445,0,0,0,0,0,0,0,0
ENSG00000228446,2,4,2,1,5,7,0,3
ENSG00000228450,0,0,0,0,0,0,0,0
ENSG00000228451,0,0,0,0,0,0,0,0
ENSG00000228452,0,0,0,0,0,0,0,0
ENSG00000228453,0,0,0,0,0,0,0,0
ENSG00000228459,2,1,4,1,2,5,1,0
ENSG00000228460,0,0,0,0,0,0,0,0
ENSG00000228462,0,1,0,0,0,0,0,0
ENSG00000228463,0,0,0,0,0,0,0,0
ENSG00000228464,0,0,0,0,0,0,0,0
ENSG00000228465,0,0,0,0,0,0,0,0
ENSG00000228466,0,0,0,0,0,0,0,0
ENSG00000228467,0,0,0,0,0,0,0,0
ENSG00000228470,0,1,0,0,2,0,0,0
ENSG00000228471,0,0,0,0,0,0,0,0
ENSG00000228473,0,0,0,0,0,0,0,0
ENSG00000228474,2245,1770,2714,1347,2620,3309,1844,1838
ENSG00000228476,0,0,0,0,0,0,0,0
ENSG00000228477,7,4,1,0,5,6,0,0
ENSG00000228478,0,0,0,0,0,0,0,0
ENSG00000228480,0,0,0,0,0,0,0,0
